door_count,fiscal_power,mileage,price,year,publication_Year,publication_Month,publication_Day,publication_Weekday,Is_Weekend,Days_since_posted,Alloy_wheels,Airbags,Air_conditioning,Navigation_system,Sunroof,Leather_seats,Parking_sensors,Rear_camera,Electric_windows,ABS,ESP,Cruise_control,Speed_limiter,CD/MP3/Bluetooth,On_board_computer,Central_locking,brand,condition,fuel_type,model,origin,first_owner,sector,seller_city,transmission
5.0,8.0,37499.0,236000.0,2022.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,28.0,0.0,1.0,5.0,4.0,0.0
5.0,7.0,164999.0,115000.0,2012.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,31.0,0.0,0.0,192.0,1.0,0.0,119.0,0.0,1.0
5.0,9.0,274999.0,93000.0,2009.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,5.0,0.0,0.0,23.0,0.0,0.0,3.0,30.0,0.0
5.0,6.0,134999.0,100000.0,2019.0,2025.0,4.0,6.0,1,0,24.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,10.0,0.0,0.0,91.0,1.0,1.0,0.0,557.0,0.0
5.0,8.0,184999.0,360000.0,2018.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,14.0,0.0,0.0,121.0,0.0,0.0,13.0,103.0,1.0
5.0,8.0,164999.0,500000.0,2019.0,2025.0,4.0,5.0,7,1,25.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,8.0,0.0,0.0,38.0,1.0,1.0,0.0,2.0,1.0
5.0,7.0,194999.0,52000.0,2007.0,2025.0,4.0,11.0,6,1,19.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,27.0,0.0,1.0,218.0,0.0,0.0,2.0,72.0,1.0
5.0,7.0,194999.0,70000.0,2010.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,6.0,1.0,1.0,15.0,0.0,0.0,73.0,0.0,0.0
5.0,6.0,124999.0,142000.0,2020.0,2025.0,4.0,5.0,7,1,25.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,40.0,0.0,0.0,7.0,31.0,0.0
3.0,21.0,174999.0,180000.0,2014.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,6.0,0.0,1.0,295.0,1.0,0.0,3.0,9.0,1.0
5.0,4.0,134999.0,125000.0,2018.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,30.0,0.0
5.0,6.0,7499.0,90000.0,2015.0,2025.0,2.0,11.0,3,0,78.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,11.0,1.0,0.0,178.0,0.0,0.0,6.0,59.0,0.0
5.0,6.0,164999.0,115000.0,2014.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,3.0,0.0,0.0,113.0,0.0,0.0,10.0,177.0,0.0
3.0,5.0,164999.0,70000.0,2014.0,2025.0,1.0,12.0,1,0,108.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,0.0,186.0,0.0,0.0,1.0,123.0,0.0
5.0,8.0,374999.0,70000.0,2002.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,0.0,66.0,1.0,0.0,1.0,1.0,0.0
5.0,8.0,194999.0,232000.0,2016.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,8.0,0.0,0.0,29.0,1.0,1.0,2.0,160.0,1.0
5.0,8.0,42499.0,49000.0,2008.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.0,0.0,0.0,89.0,0.0,0.0,0.0,11.0,0.0
5.0,6.0,42499.0,155000.0,2023.0,2025.0,2.0,11.0,3,0,78.0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1.0,0.0,0.0,45.0,0.0,1.0,8.0,111.0,0.0
5.0,6.0,47499.0,138000.0,2019.0,2025.0,4.0,12.0,7,1,18.0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,10.0,0.0,0.0,20.0,0.0,1.0,6.0,113.0,0.0
5.0,12.0,174999.0,780000.0,2020.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,8.0,0.0,0.0,141.0,0.0,1.0,0.0,6.0,1.0
5.0,10.0,224999.0,72000.0,2005.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,9.0,1.0,0.0,27.0,1.0,0.0,16.0,0.0,1.0
5.0,6.0,7499.0,150000.0,2022.0,2025.0,3.0,26.0,4,0,35.0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0
5.0,12.0,17499.0,520000.0,2015.0,2024.0,10.0,14.0,2,0,198.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,1.0,0.0,142.0,2.0,0.0,14.0,3.0,1.0
5.0,6.0,224999.0,115000.0,2013.0,2024.0,12.0,13.0,6,1,138.0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,6.0,1.0,0.0,8.0,0.0,0.0,2.0,88.0,0.0
5.0,8.0,47499.0,445000.0,2022.0,2025.0,3.0,25.0,3,0,36.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,34.0,0.0,1.0,0.0,24.0,1.0
5.0,8.0,124999.0,480000.0,2020.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,9.0,0.0,0.0,56.0,0.0,1.0,0.0,3.0,1.0
5.0,8.0,184999.0,290000.0,2015.0,2024.0,10.0,14.0,2,0,198.0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,4.0,0.0,0.0,17.0,2.0,0.0,2.0,39.0,1.0
5.0,6.0,324999.0,51500.0,2004.0,2024.0,12.0,13.0,6,1,138.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5.0,1.0,0.0,19.0,1.0,0.0,18.0,0.0,0.0
5.0,6.0,57499.0,158000.0,2024.0,2025.0,3.0,31.0,2,0,30.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,2.0,0.0,0.0,1.0,0.0,1.0,6.0,57.0,0.0
5.0,6.0,104999.0,138000.0,2022.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0
3.0,6.0,324999.0,90000.0,2017.0,2025.0,3.0,30.0,1,0,31.0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,1.0,0.0,10.0,0.0,1.0,107.0,0.0,0.0
5.0,8.0,194999.0,130000.0,2014.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,10.0,0.0,0.0,75.0,1.0,1.0,4.0,15.0,1.0
5.0,6.0,17499.0,47000.0,2007.0,2025.0,2.0,11.0,3,0,78.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2.0,1.0,25.0,0.0,0.0,3.0,4.0,0.0
5.0,8.0,144999.0,116000.0,2011.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,21.0,1.0,0.0,63.0,0.0,0.0,25.0,0.0,0.0
5.0,6.0,82499.0,200000.0,2021.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1.0,3.0,0.0,5.0,0.0,1.0,3.0,1.0,1.0
5.0,6.0,104999.0,143000.0,2021.0,2025.0,4.0,12.0,7,1,18.0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,89.0,0.0
5.0,8.0,224999.0,52000.0,2003.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,17.0,1.0,0.0,185.0,0.0,0.0,9.0,144.0,0.0
5.0,8.0,2499.0,140000.0,2009.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,8.0,1.0,0.0,47.0,1.0,1.0,2.0,4.0,0.0
5.0,6.0,82499.0,154998.0,2022.0,2025.0,3.0,22.0,7,1,39.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,64.0,0.0
5.0,6.0,224999.0,118000.0,2018.0,2024.0,9.0,14.0,7,1,228.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,5.0,1.0,0.0,19.0,0.0,0.0,32.0,0.0,0.0
5.0,8.0,224999.0,140000.0,2012.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0.0,1.0,0.0,52.0,0.0,0.0,1.0,18.0,0.0
5.0,8.0,124999.0,370000.0,2017.0,2025.0,3.0,21.0,6,1,40.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,34.0,0.0,0.0,1.0,129.0,1.0
5.0,6.0,37499.0,250000.0,2022.0,2024.0,10.0,14.0,2,0,198.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,5.0,1.0,0.0,103.0,0.0,1.0,6.0,17.0,1.0
5.0,6.0,274999.0,112000.0,2012.0,2025.0,3.0,16.0,1,0,45.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,3.0,0.0
5.0,6.0,92499.0,86000.0,2014.0,2025.0,4.0,11.0,6,1,19.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,7.0,0.0,1.0,13.0,0.0,0.0,3.0,37.0,0.0
5.0,7.0,184999.0,153000.0,2014.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,5.0,2.0,0.0,86.0,0.0,0.0,4.0,67.0,0.0
5.0,6.0,124999.0,189000.0,2020.0,2025.0,4.0,1.0,3,0,29.0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1.0,0.0,0.0,68.0,0.0,0.0,0.0,46.0,1.0
5.0,6.0,87499.0,132000.0,2020.0,2025.0,3.0,13.0,5,0,48.0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,8.0,0.0
5.0,6.0,27499.0,67000.0,2011.0,2025.0,2.0,11.0,3,0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,36.0,0.0,0.0,12.0,139.0,0.0
5.0,41.0,374999.0,120000.0,2012.0,2025.0,2.0,11.0,3,0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,10.0,1.0
5.0,8.0,154999.0,186000.0,2015.0,2025.0,3.0,17.0,2,0,44.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,9.0,0.0,0.0,107.0,1.0,0.0,5.0,4.0,1.0
5.0,8.0,92499.0,445000.0,2020.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,231.0,1.0
5.0,12.0,114999.0,210000.0,2019.0,2025.0,4.0,6.0,1,0,24.0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,16.0,1.0,0.0,54.0,2.0,0.0,0.0,10.0,1.0
5.0,6.0,12499.0,130000.0,2017.0,2024.0,12.0,13.0,6,1,138.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,29.0,0.0
5.0,6.0,62499.0,310000.0,2021.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,6.0,0.0,0.0,18.0,0.0,1.0,3.0,125.0,1.0
5.0,8.0,67499.0,80000.0,2011.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,28.0,1.0,0.0,207.0,0.0,0.0,30.0,0.0,0.0
5.0,12.0,324999.0,120000.0,2012.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,16.0,1.0,0.0,54.0,0.0,1.0,11.0,74.0,1.0
5.0,6.0,224999.0,157000.0,2014.0,2025.0,4.0,11.0,6,1,19.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,9.0,0.0,0.0,48.0,1.0,0.0,5.0,5.0,0.0
5.0,8.0,224999.0,58000.0,2010.0,2025.0,4.0,7.0,2,0,23.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,24.0,1.0,0.0,152.0,0.0,0.0,8.0,0.0,0.0
5.0,8.0,134999.0,245000.0,2021.0,2024.0,10.0,14.0,2,0,198.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,18.0,0.0,0.0,151.0,0.0,0.0,38.0,0.0,1.0
5.0,6.0,224999.0,75000.0,2013.0,2025.0,4.0,10.0,5,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,2.0,0.0,4.0,0.0,0.0,17.0,86.0,0.0
5.0,9.0,174999.0,250000.0,2018.0,2025.0,3.0,13.0,5,0,48.0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,5.0,1.0,0.0,23.0,0.0,0.0,2.0,207.0,1.0
5.0,7.0,154999.0,75000.0,2014.0,2025.0,1.0,12.0,1,0,108.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2.0,0.0,76.0,0.0,0.0,7.0,171.0,0.0
3.0,5.0,7499.0,73000.0,2009.0,2024.0,9.0,14.0,7,1,228.0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,7.0,1.0,0.0,76.0,1.0,0.0,0.0,21.0,0.0
5.0,6.0,87499.0,134000.0,2021.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,4.0,0.0,1.0,25.0,0.0,0.0
5.0,5.0,194999.0,57000.0,2012.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,22.0,0.0,1.0,127.0,0.0,0.0,18.0,0.0,0.0
5.0,8.0,92499.0,300000.0,2018.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,14.0,0.0,0.0,21.0,0.0,1.0,11.0,74.0,1.0
5.0,6.0,274999.0,142000.0,2018.0,2025.0,4.0,10.0,5,0,20.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,2.0,0.0,0.0,3.0,0.0,0.0,10.0,214.0,1.0
5.0,6.0,77499.0,179000.0,2020.0,2025.0,4.0,7.0,2,0,23.0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,10.0,0.0,0.0,31.0,0.0,1.0,7.0,5.0,0.0
5.0,8.0,224999.0,255000.0,2016.0,2025.0,3.0,20.0,5,0,41.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,4.0,1.0,0.0,34.0,0.0,1.0,13.0,3.0,1.0
5.0,14.0,47499.0,890000.0,2022.0,2025.0,3.0,14.0,6,1,47.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,322.0,3.0,0.0,0.0,24.0,1.0
5.0,6.0,82499.0,165000.0,2019.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,21.0,0.0,0.0,63.0,0.0,0.0,3.0,4.0,1.0
5.0,12.0,224999.0,155000.0,2017.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,16.0,1.0,0.0,54.0,0.0,0.0,1.0,149.0,1.0
5.0,8.0,154999.0,165000.0,2016.0,2025.0,4.0,6.0,1,0,24.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,52.0,0.0,0.0,8.0,85.0,0.0
5.0,6.0,184999.0,115000.0,2015.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,11.0,1.0,0.0,297.0,0.0,0.0,3.0,4.0,0.0
5.0,9.0,114999.0,280000.0,2020.0,2025.0,3.0,29.0,7,1,32.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,5.0,0.0,0.0,23.0,0.0,1.0,43.0,0.0,1.0
5.0,6.0,114999.0,88000.0,2017.0,2025.0,3.0,21.0,6,1,40.0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,260.0,0.0
5.0,8.0,194999.0,154000.0,2018.0,2025.0,2.0,11.0,3,0,78.0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.0,1.0,0.0,28.0,0.0,0.0,2.0,451.0,0.0
5.0,8.0,154999.0,195000.0,2015.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,14.0,1.0,1.0,6.0,1.0,0.0
5.0,12.0,154999.0,85000.0,2006.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,9.0,2.0,0.0,98.0,0.0,0.0,0.0,110.0,1.0
5.0,8.0,7499.0,19000.0,2004.0,2025.0,2.0,11.0,3,0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,139.0,0.0,0.0,0.0,89.0,0.0
5.0,6.0,184999.0,153000.0,2017.0,2025.0,3.0,18.0,3,0,43.0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6.0,1.0,0.0,8.0,0.0,0.0,10.0,28.0,0.0
5.0,6.0,224999.0,69000.0,2011.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,204.0,0.0
5.0,6.0,82499.0,140000.0,2021.0,2025.0,1.0,12.0,1,0,108.0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,5.0,0.0,0.0,118.0,0.0,0.0,11.0,1.0,0.0
5.0,8.0,97499.0,268000.0,2022.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,3.0,0.0,0.0,37.0,0.0,1.0,2.0,130.0,1.0
5.0,8.0,224999.0,248000.0,2017.0,2025.0,3.0,20.0,5,0,41.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,8.0,0.0,0.0,64.0,1.0,1.0,54.0,0.0,1.0
5.0,6.0,164999.0,155000.0,2016.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0
5.0,7.0,92499.0,105000.0,2021.0,2025.0,3.0,19.0,4,0,42.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,7.0,1.0,0.0,50.0,0.0,0.0,6.0,15.0,0.0
5.0,10.0,224999.0,62000.0,2007.0,2024.0,12.0,13.0,6,1,138.0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,20.0,1.0,1.0,90.0,0.0,0.0,0.0,6.0,1.0
5.0,6.0,124999.0,80000.0,2011.0,2025.0,1.0,12.0,1,0,108.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3.0,0.0,0.0,36.0,0.0,0.0,5.0,1.0,0.0
5.0,8.0,274999.0,45000.0,2003.0,2025.0,4.0,12.0,7,1,18.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,20.0,2.0,1.0,140.0,0.0,0.0,2.0,95.0,0.0
5.0,8.0,184999.0,420000.0,2020.0,2025.0,4.0,12.0,7,1,18.0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,4.0,0.0,0.0,80.0,1.0,1.0,5.0,98.0,1.0
5.0,8.0,174999.0,185000.0,2013.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0
5.0,6.0,164999.0,75000.0,2010.0,2024.0,9.0,14.0,7,1,228.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5.0,1.0,0.0,125.0,1.0,0.0,16.0,0.0,0.0
5.0,7.0,224999.0,105000.0,2013.0,2025.0,1.0,12.0,1,0,108.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,2.0,0.0,9.0,0.0,0.0,2.0,29.0,0.0
5.0,8.0,274999.0,350000.0,2017.0,2025.0,2.0,11.0,3,0,78.0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,113.0,1.0
5.0,6.0,2499.0,85000.0,2013.0,2025.0,1.0,12.0,1,0,108.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,50.0,0.0,1.0,0.0,60.0,0.0
5.0,8.0,274999.0,67000.0,2007.0,2025.0,3.0,13.0,5,0,48.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,0.0,32.0,0.0,0.0,19.0,0.0,0.0
5.0,31.0,104999.0,880000.0,2013.0,2025.0,3.0,15.0,7,1,46.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,1.0,254.0,2.0,1.0,0.0,12.0,1.0
5.0,8.0,174999.0,338000.0,2020.0,2025.0,2.0,11.0,3,0,78.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,2.0,0.0,39.0,0.0,0.0,5.0,4.0,1.0
5.0,6.0,134999.0,177000.0,2019.0,2025.0,3.0,29.0,7,1,32.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,0.0,0.0,3.0,0.0,0.0,90.0,0.0,1.0
5.0,8.0,174999.0,297000.0,2019.0,2025.0,4.0,10.0,5,0,20.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,14.0,1.0,0.0,6.0,17.0,1.0
5.0,6.0,104999.0,190000.0,2020.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,13.0,0.0,0.0,26.0,0.0,1.0,0.0,6.0,1.0
5.0,8.0,194999.0,116000.0,2008.0,2024.0,9.0,14.0,7,1,228.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,52.0,1.0,0.0,5.0,4.0,1.0
5.0,7.0,224999.0,97000.0,2011.0,2024.0,9.0,14.0,7,1,228.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,13.0,0.0,0.0,26.0,0.0,0.0,36.0,0.0,0.0
5.0,5.0,67499.0,140000.0,2019.0,2025.0,4.0,4.0,6,1,26.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,1.0,22.0,0.0,1.0,5.0,4.0,0.0
5.0,8.0,124999.0,203000.0,2014.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,3.0,0.0,14.0,1.0,1.0,0.0,2.0,1.0
5.0,6.0,154999.0,87000.0,2018.0,2024.0,10.0,14.0,2,0,198.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0
5.0,6.0,174999.0,68000.0,2012.0,2025.0,4.0,12.0,7,1,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,36.0,0.0,0.0,4.0,61.0,0.0
5.0,6.0,2499.0,377000.0,2022.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,11.0,0.0,0.0,42.0,0.0,0.0,0.0,10.0,1.0
5.0,9.0,224999.0,170000.0,2015.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,14.0,1.0,0.0,21.0,0.0,0.0,0.0,46.0,1.0
5.0,6.0,274999.0,57000.0,2009.0,2025.0,1.0,12.0,1,0,108.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,22.0,0.0,0.0,1.0,1.0,0.0
5.0,6.0,2499.0,157000.0,2024.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,11.0,0.0
5.0,7.0,194999.0,102000.0,2011.0,2025.0,4.0,10.0,5,0,20.0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,13.0,1.0,0.0,26.0,0.0,0.0,11.0,3.0,0.0
5.0,8.0,194999.0,180000.0,2017.0,2025.0,4.0,1.0,3,0,29.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,1.0,0.0,2.0,3.0,0.0,5.0,5.0,0.0
5.0,6.0,47499.0,185000.0,2023.0,2025.0,3.0,23.0,1,0,38.0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,170.0,0.0
5.0,8.0,7499.0,67000.0,2000.0,2024.0,10.0,14.0,2,0,198.0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0.0,1.0,0.0,66.0,1.0,0.0,42.0,0.0,0.0
5.0,10.0,224999.0,72000.0,2005.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,9.0,1.0,0.0,27.0,1.0,0.0,16.0,0.0,1.0
5.0,6.0,42499.0,210000.0,2023.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,7.0,0.0,0.0,50.0,0.0,1.0,0.0,24.0,0.0
5.0,9.0,224999.0,215000.0,2014.0,2025.0,4.0,6.0,1,0,24.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,43.0,1.0,0.0,0.0,12.0,1.0
5.0,9.0,224999.0,205000.0,2014.0,2025.0,4.0,8.0,3,0,22.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,7.0,0.0,0.0,10.0,1.0,1.0
5.0,7.0,114999.0,90000.0,2019.0,2025.0,3.0,22.0,7,1,39.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,13.0,0.0,1.0,44.0,0.0,0.0,2.0,88.0,0.0
5.0,7.0,224999.0,65000.0,2010.0,2025.0,4.0,9.0,4,0,21.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.0,1.0,0.0,81.0,0.0,1.0,0.0,6.0,0.0
